Model,it,KM_Bias_Est,KM_EmpSE_Est,KM_Coverage_Est,KM_Bias_SE,KM_EmpSE_SE,KM_Coverage_SE,Pseudo_Bias_Est,Pseudo_EmpSE_Est,Pseudo_Coverage_Est,Pseudo_Bias_SE,Pseudo_EmpSE_SE,Pseudo_Coverage_SE,Pseudo.Slope_Bias_Est,Pseudo.Slope_EmpSE_Est,Pseudo.Slope_Coverage_Est,Pseudo.Slope_Bias_SE,Pseudo.Slope_EmpSE_SE,Pseudo.Slope_Coverage_SE,Unweighted_Bias_Est,Unweighted_EmpSE_Est,Unweighted_Coverage_Est,Unweighted_Bias_SE,Unweighted_EmpSE_SE,Unweighted_Coverage_SE,Unweighted.Slope_Bias_Est,Unweighted.Slope_EmpSE_Est,Unweighted.Slope_Coverage_Est,Unweighted.Slope_Bias_SE,Unweighted.Slope_EmpSE_SE,Unweighted.Slope_Coverage_SE,Weighted_Bias_Est,Weighted_EmpSE_Est,Weighted_Coverage_Est,Weighted_Bias_SE,Weighted_EmpSE_SE,Weighted_Coverage_SE,Weighted.Slope_Bias_Est,Weighted.Slope_EmpSE_Est,Weighted.Slope_Coverage_Est,Weighted.Slope_Bias_SE,Weighted.Slope_EmpSE_SE,Weighted.Slope_Coverage_SE
P,46,0.02830404856032665,0.005498772606152376,0,5.498772606152377e-4,3.907807529027645e-4,0,-0.2538026244778768,0.025501143845372384,0,0.0025501143845372384,0.0018122873785736194,0,-0.26339165016629096,0.015803040716091312,0,0.0015803040716091312,0.0011230732004225156,0,0.16896754192247723,0.029216630740618563,0,0.002921663074061856,0.0020763355344657424,0,-0.08752691234121097,0.02253130674001363,0.02,0.0022531306740013633,0.0016012302457996334,1.96e-4,-0.004810276428511762,0.0334382441512264,0.88,0.00334382441512264,0.002376352535571756,0.001056,0.003927373739453045,0.02511581290498621,0.91,0.002511581290498621,0.001784903101065515,8.189999999999997e-4
P,47,0.028572729371344568,0.005333590237452969,0,5.333590237452969e-4,3.7904175312408777e-4,0,-0.2552554713102014,0.024385361161779546,0,0.0024385361161779547,0.0017329921560938933,0,-0.2704981907965828,0.015704326315658153,0,0.0015704326315658153,0.0011160578734601943,0,0.1724990524840175,0.028209871566116786,0,0.0028209871566116785,0.002004788275398622,0,-0.09010862121497523,0.022538072776563833,0.02,0.002253807277656383,0.0016017110870794305,1.96e-4,-0.004146944199403373,0.03336572663206501,0.89,0.003336572663206501,0.00237119893989391,9.789999999999998e-4,0.004152322066515977,0.026017096584160532,0.89,0.0026017096584160532,0.0018489545430787103,9.789999999999998e-4
P,48,0.0290480034954682,0.005456314532818534,0,5.456314532818534e-4,3.8776338901947983e-4,0,-0.2577173382362202,0.024400793792941248,0,0.0024400793792941247,0.0017340889054335356,0,-0.27741924484583064,0.015872109668125002,0,0.0015872109668125002,0.0011279817171063536,0,0.17505776375083895,0.02865987462368473,0,0.002865987462368473,0.002036768600143855,0,-0.0926119205723681,0.02299656323419811,0.01,0.002299656323419811,0.0016342945850827103,9.900000000000001e-5,-0.0046306426611746635,0.03482894859441407,0.88,0.003482894859441407,0.0024751855967472705,0.001056,0.004571561184865973,0.02753477212015224,0.9,0.0027534772120152242,0.0019568110469016494,8.999999999999999e-4
P,49,0.02946413089353674,0.0054703156164372215,0,5.470315616437221e-4,3.887584027052328e-4,0,-0.25989261097927024,0.02452477537029629,0,0.002452477537029629,0.0017428998924692001,0,-0.2846318263309977,0.015888285530698428,0,0.0015888285530698428,0.0011291312856024616,0,0.17751108571156649,0.028390870944319243,0,0.002839087094431924,0.002017651341096183,0,-0.09533048220172251,0.02348499775483331,0,0.002348499775483331,0.0016690061149801216,0,-0.005167637708822384,0.03581041605133984,0.88,0.003581041605133984,0.0025449354517127014,0.001056,0.004915242530542607,0.028870660224655082,0.88,0.0028870660224655084,0.002051748480518631,0.001056
P,50,0.02989419156331157,0.0054823229614254345,0,5.482322961425435e-4,3.896117275562381e-4,0,-0.26228583760929375,0.024144225050563878,0,0.0024144225050563876,0.0017158553588770978,0,-0.29177850257374716,0.01595850228607783,0,0.001595850228607783,0.0011341213731181467,0,0.18037649353921817,0.028287692544670583,0,0.002828769254467058,0.002010318771523676,0,-0.09780053801042891,0.024197256976996952,0,0.002419725697699695,0.0017196241737788478,0,-0.005528014329045192,0.03711443967028371,0.87,0.003711443967028371,0.002637608374947191,0.001131,0.005499358196556079,0.030591020248870476,0.86,0.0030591020248870475,0.0021740091437027235,0.001204
P,51,0.030337678449773243,0.005525722348961997,0,5.525722348961997e-4,3.92695987726968e-4,0,-0.264612954497788,0.024442380517352938,0,0.0024442380517352936,0.001737044345245354,0,-0.2991026904646654,0.016232170079272377,0,0.0016232170079272378,0.0011535700963023255,0,0.18278551541367966,0.02818953232101443,0,0.002818953232101443,0.00200334282818997,0,-0.10074324316769237,0.02522099656166584,0,0.002522099656166584,0.0017923781780498484,0,-0.006080304464420396,0.038132652358462533,0.87,0.0038132652358462533,0.00270996959978789,0.001131,0.005502888426695558,0.032651547084351376,0.84,0.0032651547084351375,0.0023204444095008855,0.0013440000000000001
P,52,0.0307892288986627,0.0054918289832965135,0,5.491828983296514e-4,3.9028729111377345e-4,0,-0.26678634978251115,0.024910875989640754,0,0.0024910875989640753,0.0017703388686790616,0,-0.3062530908047126,0.016244187421093695,0,0.0016244187421093695,0.001154424131597324,0,0.18522795374420842,0.027718490662559592,0,0.0027718490662559593,0.001969867355184668,0,-0.10356056295075323,0.025907588330882553,0,0.0025907588330882554,0.0018411721303968048,0,-0.0066122084498222026,0.03900976072149854,0.89,0.003900976072149854,0.0027723029768948145,9.789999999999998e-4,0.005542950117150221,0.034484901750790484,0.81,0.0034484901750790483,0.0024507352522404584,0.0015389999999999996
P,53,0.03122405875284035,0.005498179105896799,0,5.498179105896799e-4,3.9073857467621575e-4,0,-0.26880908953422333,0.025031832968596818,0,0.0025031832968596818,0.0017789349068662761,0,-0.3132541284442611,0.01633219837621558,0,0.0016332198376215578,0.0011606787978236997,0,0.1876587092678324,0.027522076874639208,0,0.002752207687463921,0.0019559088350890865,0,-0.10607849686451919,0.026379794318801917,0,0.0026379794318801917,0.001874730348694077,0,-0.007491211558031905,0.04005567494782584,0.9,0.004005567494782584,0.0028466328643279824,8.999999999999999e-4,0.006124693663870373,0.03591497690563387,0.82,0.0035914976905633868,0.002552366268058782,0.0014760000000000003
P,54,0.03155828193546495,0.005456449381977901,0,0.00054564493819779015,3.877729723319388e-4,0,-0.2705064692981632,0.024462158585548188,0,0.0024462158585548187,0.0017384499113478067,0,-0.320327011191867,0.016226672221779957,0,0.0016226672221779956,0.0011531793805837239,0,0.1905531280244687,0.02720089422453977,0,0.002720089422453977,0.0019330833780616884,0,-0.1083590341711813,0.02693020196453063,0.01,0.002693020196453063,0.001913846116813066,9.900000000000001e-5,-0.007892224363279346,0.041017526949359444,0.9,0.004101752694935944,0.002914988709579663,8.999999999999999e-4,0.006576802957358564,0.037249598386104144,0.82,0.0037249598386104145,0.002647213686625398,0.0014760000000000003
P,55,0.03189536675788147,0.005368465940883955,0,5.368465940883956e-4,3.8152026144238515e-4,0,-0.2717973165002957,0.023710923970431737,0,0.0023710923970431735,0.0016850619919831537,0,-0.32724864658734254,0.016010205764711533,0,0.0016010205764711532,0.001137795779345741,0,0.1934825495653609,0.026708970268528764,0,0.0026708970268528765,0.0018981238647903444,0,-0.11068205992419611,0.027029032101102596,0,0.0027029032101102595,0.0019208696687846214,0,-0.0086194698036665,0.042741259223982545,0.88,0.004274125922398254,0.0030374890281646403,0.001056,0.0076227509842013855,0.03876611730866908,0.83,0.003876611730866908,0.0027549879935112923,0.0014110000000000004
P,56,0.03231126349880698,0.005388704301053142,0,5.388704301053142e-4,3.8295853907102965e-4,0,-0.2741516311417443,0.024072014836700326,0,0.0024072014836700327,0.0017107236024357976,0,-0.33430905508589803,0.01618049198412896,0,0.001618049198412896,0.0011498974940008357,0,0.1962381552310248,0.026593212924508232,0,0.002659321292450823,0.0018898973485674778,0,-0.1130874934865259,0.02745239190095997,0.02,0.002745239190095997,0.001950956539653208,1.96e-4,-0.009430493958817041,0.04464400529767294,0.87,0.004464400529767295,0.003172711303482513,0.001131,0.00843681818580222,0.0402342590732737,0.82,0.00402342590732737,0.0028593242854863905,0.0014760000000000003
P,57,0.032649575190562205,0.005258399645180678,0,5.258399645180678e-4,3.736981904122028e-4,0,-0.27563822635226193,0.02319893526491727,0,0.002319893526491727,0.0016486765390559316,0,-0.34160341509701897,0.016256188772990846,0,0.0016256188772990846,0.0011552770305378935,0,0.19910991667417027,0.025946212200825935,0,0.0025946212200825937,0.0018439170093102564,0,-0.1159346812967021,0.028240239508705765,0.01,0.0028240239508705764,0.0020069464311033604,9.900000000000001e-5,-0.009740849322364522,0.04709977245735059,0.89,0.00470997724573506,0.0033472350760311324,9.789999999999998e-4,0.008513830193161086,0.04205227574393991,0.78,0.004205227574393991,0.00298852510433055,0.0017159999999999996
P,58,0.03297022399500919,0.005442987858384791,0,5.442987858384791e-4,3.868163035075091e-4,0,-0.2773164297723656,0.023829584425643223,0,0.002382958442564322,0.0016934948233345442,0,-0.34860026556111057,0.01617445242344245,0,0.001617445242344245,0.0011494682811125565,0,0.2021704289126047,0.026675113377147598,0,0.00266751133771476,0.001895717760291665,0,-0.11787426073132998,0.028372171012571237,0.01,0.0028372171012571237,0.002016322394814691,9.900000000000001e-5,-0.007083459827668593,0.036599339687907635,0.89,0.0036599339687907635,0.0026010018132014106,9.789999999999998e-4,0.007144437430787245,0.036019439741089836,0.8,0.0036019439741089834,0.0025597901185093657,0.0015999999999999999
P,59,0.03327723096682315,0.005540250020721236,0,5.540250020721236e-4,3.9372842440231774e-4,0,-0.2789430675129765,0.023879544936381194,0,0.0023879544936381194,0.0016970453622274868,0,-0.3559072637771428,0.0160346352986419,0,0.0016034635298641901,0.0011395319107238037,0,0.20522211376846353,0.027162386683281532,0,0.0027162386683281534,0.0019303467662679053,0,-0.12071058917476386,0.028551781542349604,0.01,0.0028551781542349606,0.0020290867593526106,9.900000000000001e-5,-0.007163433924084173,0.03833454318344727,0.89,0.003833454318344727,0.0027243173559586805,9.789999999999998e-4,0.007350300178652192,0.037457232435126796,0.79,0.0037457232435126795,0.00266196959595588,0.0016589999999999999
P,60,0.03351659169396825,0.0056311400211201505,0,5.631140021120151e-4,4.001876954671878e-4,0,-0.28009449755672305,0.02445601947614147,0,0.002445601947614147,0.0017380136238400407,0,-0.36334454353823437,0.015631389741169396,0,0.0015631389741169396,0.0011108744968170185,0,0.20853906970893651,0.027409161794213065,0,0.0027409161794213063,0.0019478843097443515,0,-0.12388141897698958,0.028545706467697895,0.01,0.0028545706467697895,0.0020286550225967243,9.900000000000001e-5,-0.006912756342077139,0.040263419933383365,0.9,0.004026341993338336,0.0028613966575746995,8.999999999999999e-4,0.007346511974792968,0.03830808217584956,0.77,0.003830808217584956,0.0027224368540335725,0.0017709999999999998
P,61,0.033862421035264184,0.005613659497184637,0,5.613659497184637e-4,3.9894540872541354e-4,0,-0.2821074853983554,0.024134792392622905,0,0.0024134792392622906,0.001715185009067047,0,-0.3708517549169665,0.015511125496204392,0,0.0015511125496204393,0.0011023276890908499,0,0.21149832332203977,0.027410903647629048,0,0.0027410903647629046,0.001948008097876376,0,-0.12706337717871288,0.028933805876792736,0,0.0028933805876792734,0.002056236046608794,0,-0.005491651841167259,0.039630699163851146,0.9,0.003963069916385115,0.002816431150468919,8.999999999999999e-4,0.005726753037808028,0.035532409905622155,0.77,0.0035532409905622156,0.002525178415239944,0.0017709999999999998
P,62,0.03418782262557071,0.005732658053968953,0,5.732658053968953e-4,4.074022679093135e-4,0,-0.2840194548916334,0.024975593314853668,0,0.002497559331485367,0.0017749381287110657,0,-0.378288103525171,0.015813801952305844,0,0.0015813801952305844,0.001123837968179119,0,0.2146802737671186,0.027632409328474796,0,0.0027632409328474795,0.001963749821154093,0,-0.13009172334083535,0.02985760402093454,0,0.002985760402093454,0.002121887521975133,0,-0.005503552474667592,0.041156950640443196,0.85,0.004115695064044319,0.002924897119851663,0.001275,0.005802974900323655,0.036997855351865276,0.78,0.0036997855351865276,0.0026293230882129775,0.0017159999999999996
P,63,0.034474086756748484,0.005783264357947013,0,5.783264357947013e-4,4.1099870132939087e-4,0,-0.28541374700888794,0.02566760096142954,0,0.002566760096142954,0.0018241169707022443,0,-0.38529640310735763,0.01586929572081118,0,0.001586929572081118,0.0011277817385786557,0,0.2177192242677872,0.02766268199507646,0,0.002766268199507646,0.0019659012058892496,0,-0.13228558922657635,0.02989611208188344,0,0.002989611208188344,0.002124624170701723,0,-0.0031435335601765766,0.03268718611897798,0.84,0.003268718611897798,0.0023229771654050906,0.0013440000000000001,0.0042144069577744305,0.0307675031348855,0.79,0.00307675031348855,0.0021865512362770263,0.0016589999999999999
P,64,0.034822567000750544,0.00577762789652835,0,5.77762789652835e-4,4.1059813545866764e-4,0,-0.2873672970758377,0.025641289377761316,0,0.0025641289377761316,0.0018222470878734057,0,-0.39291646330361674,0.015943790755051486,0,0.0015943790755051485,0.0011330758701336454,0,0.22066361549587393,0.027451245549680675,0,0.0027451245549680674,0.0019508750720152277,0,-0.135947918378292,0.030231949312495746,0,0.0030231949312495747,0.0021484910834168656,0,-0.0029607860520493704,0.03263926997133666,0.86,0.0032639269971336663,0.002319571913071047,0.001204,0.003710481005827243,0.03171671879172075,0.76,0.003171671879172075,0.002254009055614772,0.001824
P,65,0.035037255623660564,0.005839213354348968,0,5.839213354348968e-4,4.149748233668156e-4,0,-0.2889172899091198,0.026178199933857105,0,0.0026178199933857105,0.0018604036595995762,0,-0.40063042793640735,0.015767011128763907,0,0.0015767011128763908,0.001120512689146449,0,0.22426304782592416,0.027251211930376416,0,0.0027251211930376415,0.0019366593017049365,0,-0.13970586303739593,0.030042115821378345,0,0.0030042115821378346,0.0021350002046520273,0,-0.00197413117936889,0.032703901450340446,0.87,0.0032703901450340444,0.0023241650722786236,0.001131,0.0028987675028823512,0.03240312307453841,0.77,0.003240312307453841,0.002302789683883533,0.0017709999999999998
P,66,0.03543226298650594,0.00567447627922495,0,5.67447627922495e-4,4.032674692245594e-4,0,-0.2910700347469241,0.02537285685511955,0,0.002537285685511955,0.0018031704191666163,0,-0.40781911529194803,0.0153607433982984,0,0.0015360743398298402,0.001091640498757311,0,0.22685739362275195,0.026508421605095183,0,0.0026508421605095185,0.0018838714918876112,0,-0.14236254362700831,0.029831601967197762,0,0.002983160196719776,0.002120039636480667,0,-0.002221085900151559,0.03215347411805934,0.87,0.0032153474118059343,0.002285047905097277,0.001131,0.002449781177982311,0.03301575853847273,0.78,0.003301575853847273,0.002346327790475416,0.0017159999999999996
P,67,0.03569408322386433,0.005607317369251846,0,5.607317369251846e-4,3.9849469331925015e-4,0,-0.2926845204246832,0.0250445794567963,0,0.00250445794567963,0.001779840760337992,0,-0.4150630362161772,0.015514289723020889,0,0.0015514289723020888,0.0011025525608988462,0,0.23019158812814297,0.02606495098748902,0,0.002606495098748902,0.0018523554074355117,0,-0.14494585634494025,0.03000494106970926,0,0.003000494106970926,0.0021323583100899633,0,-0.002289348228084767,0.03253553765433466,0.86,0.003253553765433466,0.002312199978306362,0.001204,0.002976861220220086,0.03394082108722727,0.79,0.003394082108722727,0.002412069123164821,0.0016589999999999999
P,68,0.03600985962737481,0.005663923761593661,0,5.663923761593661e-4,4.025175344517774e-4,0,-0.2945851989566564,0.024928887199072637,0,0.0024928887199072635,0.0017716188695968312,0,-0.42232793883253383,0.015319340490514123,0,0.0015319340490514122,0.0010886981222243731,0,0.23343349173593814,0.026253421338112357,0,0.0026253421338112357,0.0018657494120237412,0,-0.14786801553011106,0.0299715930161619,0,0.00299715930161619,0.002129988367121509,0,-0.0017787943128662986,0.03306407306267427,0.86,0.0033064073062674267,0.002349761354198799,0.001204,0.0023939014751610966,0.034498904423383187,0.76,0.0034498904423383185,0.002451730378849678,0.001824
P,69,0.036283294138152206,0.005590295639256587,0,5.590295639256587e-4,3.9728501164304985e-4,0,-0.2961988063266181,0.024548271554332757,0,0.0024548271554332758,0.0017445696935585995,0,-0.42972691811472896,0.01535743575943708,0,0.001535743575943708,0.0010914054350990845,0,0.2365402961555117,0.02616508212884002,0,0.002616508212884002,0.001859471417790691,0,-0.15119151695391286,0.0304365899476308,0,0.00304365899476308,0.0021630342600856196,0,-0.001534322459999066,0.03398099835626556,0.83,0.0033980998356265557,0.0024149243973448794,0.0014110000000000004,0.0019424511527198595,0.036289297437415234,0.72,0.0036289297437415236,0.002578968069899582,0.002016
P,70,0.03648599172169896,0.005571502007664629,0,5.571502007664629e-4,3.959494064036069e-4,0,-0.29754054441178895,0.024421770911622287,0,0.0024421770911622286,0.0017355796843434937,0,-0.4368941799753848,0.015338900272791561,0,0.0015338900272791561,0.001090088175422143,0,0.2399998419610862,0.02596534565675365,0,0.002596534565675365,0.0018452767648136387,0,-0.1537665127348638,0.03039873535008445,0,0.003039873535008445,0.0021603440509808743,0,-0.0012636450598648293,0.03335962595820121,0.84,0.003335962595820121,0.0023707653838812384,0.0013440000000000001,0.0021969674081403867,0.036280277148657225,0.76,0.0036280277148657224,0.002578327025891268,0.001824
P,71,0.036767587104476564,0.005527661904692185,0,5.527661904692184e-4,3.928338259506639e-4,0,-0.2991486313823946,0.02408649894821749,0,0.002408649894821749,0.001711752943419542,0,-0.4441816520395008,0.015265417789539909,0,0.001526541778953991,0.0010848660027325293,0,0.2431647933714214,0.025775377540540764,0,0.0025775377540540765,0.0018317763186598676,0,-0.1570494535390633,0.030757997267545436,0,0.0030757997267545434,0.002185875683701532,0,-0.0013393916459938625,0.03328262780805797,0.84,0.003328262780805797,0.00236529336362504,0.0013440000000000001,0.002166729542565946,0.037346737174481386,0.75,0.0037346737174481386,0.0026541170397147125,0.001875
P,72,0.03702938878302692,0.005706905239098711,0,5.706905239098711e-4,4.055720950498105e-4,0,-0.30067069575661803,0.024719334739235745,0,0.0024719334739235744,0.0017567266247463958,0,-0.45110077499727996,0.015008656121011271,0,0.001500865612101127,0.0010666187455115402,0,0.24634324309867417,0.026455538159919526,0,0.0026455538159919525,0.0018801132290893437,0,-0.159213561316085,0.030964070008429392,0,0.0030964070008429392,0.0022005206356941398,0,-0.00204341217652696,0.034542996467145815,0.81,0.0034542996467145813,0.002454863863954936,0.0015389999999999996,0.0034447139142932516,0.03842261028856642,0.72,0.0038422610288566415,0.002730576012591603,0.002016
P,73,0.037301805919119836,0.005686207172685969,0,5.686207172685969e-4,4.041011475210196e-4,0,-0.302511554514884,0.02518599724496618,0,0.002518599724496618,0.0017898908849190735,0,-0.4583174720663677,0.015206257865856469,0,0.001520625786585647,0.0010806616900295783,0,0.24950784800371373,0.026026608958186266,0,0.0026026608958186264,0.00184963055806422,0,-0.16205204597477404,0.031906877981963476,0,0.0031906877981963478,0.0022675230808085556,0,-0.0019221834589689178,0.03437217791909238,0.85,0.003437217791909238,0.002442724318350997,0.001275,0.003180871024423525,0.03954173245270866,0.75,0.003954173245270866,0.002810108561619792,0.001875
P,74,0.03752516580566523,0.005777909003257262,0,5.777909003257262e-4,4.106181128439931e-4,0,-0.30352784878803807,0.02574854521213157,0,0.002574854521213157,0.001829869428113758,0,-0.46505241580423595,0.015464794077595106,0,0.0015464794077595105,0.0010990350585450928,0,0.25266477489163836,0.02635857924731147,0,0.002635857924731147,0.0018732226592143109,0,-0.16408852668125304,0.032314031149584616,0,0.0032314031149584615,0.0022964581964763165,0,-0.0025811247555418675,0.03530664516631778,0.82,0.0035306645166317775,0.0025091340138574335,0.0014760000000000003,0.004194257648751686,0.040517616066140544,0.75,0.004051761606614054,0.002879461590107585,0.001875
P,75,0.037671949570217834,0.005756453301204806,0,5.756453301204806e-4,4.0909332249482774e-4,0,-0.3042659614982738,0.025279306601122035,0,0.0025279306601122035,0.0017965220921107765,0,-0.4718273119538791,0.015467692333286787,0,0.0015467692333286788,0.0010992410286083088,0,0.2561164392817368,0.026451956383550117,0,0.0026451956383550116,0.0018798586833267492,0,-0.1662325078662529,0.03258728265370547,0,0.0032587282653705465,0.0023158773352842544,0,-0.002773087781529997,0.035403533158915215,0.84,0.0035403533158915217,0.0025160195436667774,0.0013440000000000001,0.004965603427670979,0.04204038077177461,0.72,0.004204038077177461,0.002987679765468326,0.002016
P,76,0.03796325447174371,0.005853333340220175,0,5.853333340220175e-4,4.159782870677064e-4,0,-0.3054056022280737,0.02563149853909694,0,0.002563149853909694,0.00182155128326775,0,-0.4783073085459771,0.01545931092351926,0,0.001545931092351926,0.0010986453877528065,0,0.2586805758245019,0.026874336053747838,0,0.0026874336053747836,0.0019098758994134826,0,-0.16765220274187648,0.033492501438016686,0,0.0033492501438016687,0.002380208433042157,0,-0.004171538727959726,0.03665277680203002,0.83,0.0036652776802030018,0.002604799423538367,0.0014110000000000004,0.0064429065971149556,0.04359699879286526,0.71,0.004359699879286525,0.003098303791197852,0.002059
P,77,0.03814718200262177,0.005914388965112621,0,5.914388965112622e-4,4.2031732138924277e-4,0,-0.30662830225068005,0.02601943404054797,0,0.002601943404054797,0.0018491206588707942,0,-0.48520688235610065,0.015848335753793043,0,0.0015848335753793044,0.0011262921785843035,0,0.2621599996029153,0.026939744996334843,0,0.0026939744996334843,0.0019145243105520202,0,-0.17006755465289877,0.03442603001995654,0,0.003442603001995654,0.002446551420511495,0,-0.004175879650469342,0.0367482731395423,0.84,0.00367482731395423,0.002611586052727352,0.0013440000000000001,0.0068108954405870295,0.04593763798323946,0.69,0.004593763798323946,0.0032646457752371176,0.0021390000000000003
P,78,0.038472758387003,0.005995440439729882,0,5.995440439729883e-4,4.260773988726023e-4,0,-0.3089023411284676,0.026709145886363337,0,0.0026709145886363336,0.0018981363454063898,0,-0.4921739587534344,0.0158744046907588,0,0.00158744046907588,0.0011281448172628795,0,0.26526252317985133,0.02695548947597221,0,0.002695548947597221,0.0019156432219977978,0,-0.17259090235036756,0.03432983840268448,0,0.003432983840268448,0.0024397153799415585,0,-0.004179851475692911,0.03674778508266378,0.85,0.003674778508266378,0.0026115513680353107,0.001275,0.006351751917910913,0.04743699619039504,0.7,0.004743699619039504,0.0033712005231835286,0.0021000000000000003
P,79,0.03873967325097379,0.006117199811400601,0,6.117199811400601e-4,4.347304606270044e-4,0,-0.3108710673986365,0.028187931870457553,0,0.002818793187045755,0.002003229089121564,0,-0.4990999884356037,0.01579404158628859,0,0.001579404158628859,0.0011224336601156763,0,0.2684543700093625,0.026844152036992103,0,0.00268441520369921,0.0019077308147485452,0,-0.17494754179016272,0.034563131150992764,0,0.0034563131150992764,0.0024562947736281905,0,-0.0026502932817110054,0.0356854129478249,0.84,0.0035685412947824902,0.002536051867974015,0.0013440000000000001,0.004534916754719371,0.04352241037127838,0.68,0.004352241037127838,0.0030930030228931336,0.002176
P,80,0.03897481873800835,0.006150509720757517,0,6.150509720757517e-4,4.370976928058827e-4,0,-0.3127664954502267,0.028832417373253583,0,0.0028832417373253582,0.0020490306794138705,0,-0.5060371977703247,0.015971023103793846,0,0.0015971023103793845,0.001135011188886951,0,0.27179545627550517,0.02672893410153746,0,0.002672893410153746,0.0018995426326232302,0,-0.1774549976275878,0.034889125181629926,0,0.003488912518162993,0.002479462160581356,0,-0.002385642603193319,0.036624991537996934,0.82,0.0036624991537996935,0.0026028248108063722,0.0014760000000000003,0.004185596411892655,0.04533013181579289,0.67,0.004533013181579289,0.003221472191873764,0.002211
P,81,0.03920659939319881,0.006214931020745445,0,6.214931020745445e-4,4.4167591524121137e-4,0,-0.3146371690008936,0.028612003451610923,0,0.0028612003451610924,0.0020333665440842156,0,-0.512874060684282,0.016111642528186036,0,0.0016111642528186035,0.0011450045762249272,0,0.2752147097917154,0.027260899667297427,0,0.002726089966729743,0.0019373477791887446,0,-0.17990788735699642,0.03599298916362693,0,0.0035992989163626927,0.0025579103578216617,0,-0.0021503008260872684,0.03737338439655513,0.79,0.003737338439655513,0.0026560107753263824,0.0016589999999999999,0.0038701845487540375,0.046775656004759227,0.69,0.004677565600475922,0.003324201122739426,0.0021390000000000003
P,82,0.03935569753719139,0.006226475471182088,0,6.226475471182087e-4,4.4249634360888604e-4,0,-0.31591815923009475,0.028796544742086417,0,0.0028796544742086417,0.0020464813225264038,0,-0.5197170524900534,0.015959144842298045,0,0.0015959144842298046,0.0011341670376002963,0,0.27878584946366197,0.02696910778746848,0,0.0026969107787468477,0.0019166110332533173,0,-0.1824557770510755,0.03609365301320216,0,0.003609365301320216,0.0025650642261018457,0,-0.0016190954777704923,0.03720772289533664,0.82,0.0037207722895336638,0.002644237725082273,0.0014760000000000003,0.0033115908411969386,0.04704143585816911,0.67,0.0047041435858169115,0.0033430892744527184,0.002211
P,83,0.039558098151862925,0.006154956692772256,0,6.154956692772256e-4,4.374137253456013e-4,0,-0.3171865302018587,0.028465284396782833,0,0.0028465284396782834,0.0020229396748867603,0,-0.5262800858453456,0.015961389156853256,0,0.0015961389156853255,0.0011343265340905957,0,0.28201002051816776,0.026645543095905982,0,0.0026645543095905984,0.0018936162919104818,0,-0.1846631650597144,0.035930883222528236,0,0.0035930883222528237,0.0025534966807776015,0,-0.0015966928019017996,0.03689023232948125,0.8,0.003689023232948125,0.0026216746530567676,0.0015999999999999999,0.0030631712270069744,0.04730288386022963,0.67,0.004730288386022963,0.0033616695748957333,0.002211
P,84,0.039730993094052425,0.006135547399758906,0,6.135547399758907e-4,4.3603436695413393e-4,0,-0.318352496738593,0.028014208418005174,0,0.0028014208418005175,0.0019908831009513585,0,-0.5327359525689084,0.01591578767497972,0,0.0015915787674979718,0.001131085777889824,0,0.2856418449111356,0.02653494646645885,0,0.002653494646645885,0.001885756531702267,0,-0.1864313828606269,0.03622057012839249,0,0.0036220570128392493,0.002574083832727301,0,-0.0019999316878736863,0.03805751587331041,0.82,0.003805751587331041,0.002704629882301598,0.0014760000000000003,0.004259231492539022,0.04823431448258907,0.66,0.004823431448258907,0.0034278634668699287,0.002244
P,85,0.04007147379570637,0.006132941867248466,0,6.132941867248466e-4,4.358491998215627e-4,0,-0.3210453300623129,0.027804213483835966,0,0.0027804213483835966,0.0019759594108193835,0,-0.5393603523180649,0.015878626955412308,0,0.0015878626955412307,0.0011284448805458033,0,0.28848275834858966,0.026663802643164775,0,0.0026663802643164774,0.0018949139414291163,0,-0.1885741068107846,0.03599132403190729,0,0.0035991324031907287,0.002557792022063177,0,-0.002440513805251943,0.03925735528515547,0.79,0.003925735528515547,0.0027898987563406185,0.0016589999999999999,0.0038414187879662765,0.048409037717644446,0.67,0.004840903771764445,0.0034402805064958535,0.002211
P,86,0.04038118253466341,0.0061357855502291465,0,6.135785550229146e-4,4.360512915710858e-4,0,-0.3236232075169047,0.027381167072438425,0,0.0027381167072438426,0.0019458948114988415,0,-0.5460248128782274,0.015818748888420983,0,0.0015818748888420983,0.00112418953162029,0,0.29183977408984674,0.026683866294126963,0,0.0026683866294126965,0.0018963398030150656,0,-0.19071815266133207,0.03606838090654446,0,0.003606838090654446,0.0025632682156874337,0,-0.0020965808160213705,0.04046794927883684,0.77,0.004046794927883684,0.002875931925230174,0.0017709999999999998,0.0030922530042931853,0.048928699398255365,0.65,0.004892869939825536,0.00347721125401879,0.0022749999999999997
